x,y,reward,collision
13.25,40.32,6.40,
13.97,41.40,6.44,
14.42,42.61,6.27,
14.61,43.67,6.63,
14.80,44.98,6.57,
14.75,46.29,6.51,
14.39,47.54,6.56,
13.74,48.68,6.51,
13.03,49.50,6.47,
11.98,50.27,6.42,
10.80,50.79,6.42,
9.53,51.02,6.44,
8.23,50.96,6.35,
7.00,50.60,6.44,
5.86,49.98,6.41,
4.86,49.16,6.58,
4.00,48.47,6.58,
3.09,47.53,6.47,
2.43,46.42,6.48,
1.98,45.20,6.57,
1.55,44.19,6.63,
1.03,43.21,6.70,
0.42,42.04,6.66,
-0.22,41.14,6.64,
-1.02,40.39,6.45,
-2.13,39.73,6.47,
-3.14,39.35,6.62,
-4.16,38.94,6.56,
-5.46,38.14,6.46,
-6.35,37.21,6.46,
-6.92,36.30,6.33,
-7.35,35.09,6.32,
-7.49,34.04,6.42,
-7.43,32.97,6.24,
-7.10,31.74,6.38,
-6.64,30.76,6.46,
-6.20,29.77,6.40,
-5.75,28.77,6.48,
-5.18,27.83,6.58,
-4.46,27.02,6.48,
-3.40,26.26,6.37,
-2.20,25.76,6.41,
-0.91,25.54,6.53,
0.40,25.62,6.52,
1.69,25.94,6.57,
3.00,26.19,6.75,
4.34,26.29,6.73,
5.67,26.46,6.77,
7.02,26.58,6.65,
8.36,26.50,6.59,
9.65,26.17,6.72,
10.93,25.80,6.67,
12.13,25.23,6.48,
13.13,24.40,6.38,
13.91,23.37,6.41,
14.40,22.41,6.48,
15.04,21.28,6.63,
15.72,20.42,6.47,
16.72,19.59,6.36,
17.88,19.02,6.41,
18.92,18.76,6.46,
20.42,18.74,6.36,
21.67,19.03,6.41,
22.85,19.54,6.46,
24.07,20.02,6.43,
25.09,20.42,6.60,
26.33,20.90,6.64,
27.36,21.30,6.62,
28.60,21.78,6.64,
29.84,22.26,6.61,
30.87,22.66,6.67,
31.90,23.06,6.67,
33.35,23.62,6.72,
34.60,24.11,6.66,
35.86,24.59,6.82,
37.13,25.08,6.62,
38.18,25.49,6.62,
39.23,25.88,6.66,
40.32,26.15,6.75,
41.66,26.20,6.60,
42.96,25.93,6.58,
44.16,25.38,6.52,
45.24,24.61,6.68,
46.32,23.84,6.62,
47.34,22.99,6.61,
48.45,22.29,6.48,
49.47,21.90,6.38,
50.53,21.73,6.39,
51.81,21.79,6.41,
53.04,22.14,6.41,
54.16,22.76,6.41,
55.11,23.61,6.41,
55.90,24.63,6.48,
56.73,25.63,6.63,
57.55,26.67,6.47,
58.10,27.62,6.52,
58.45,28.64,6.43,
58.60,29.72,6.35,
58.50,31.00,6.41,
58.11,32.23,6.42,
57.58,33.17,6.36,
56.91,34.01,6.46,
56.06,35.01,6.52,
55.10,35.90,6.64,
54.16,36.85,6.60,
53.11,37.65,6.64,
52.11,38.12,6.51,
51.05,38.38,6.46,
49.97,38.47,6.47,
48.65,38.53,6.57,
47.33,38.44,6.71,
45.99,38.41,6.63,
44.68,38.18,6.46,
43.66,37.78,6.52,
42.72,37.21,6.73,
41.78,36.61,6.72,Cone4
0.00,0.02,0.47,
0.01,0.17,1.13,
0.04,0.40,1.64,
0.00,0.78,2.20,
-0.16,1.25,2.61,
-0.37,1.65,2.76,
-0.65,2.08,3.39,
-0.91,2.63,3.87,
-1.13,3.27,4.36,
-1.39,3.99,4.86,
-1.58,4.80,5.13,
-1.60,5.72,5.90,
-1.44,6.94,6.51,
-1.37,8.20,6.18,
-1.53,9.41,5.87,
-1.95,10.51,5.72,
-2.55,11.50,5.94,
-2.99,12.38,5.81,
-3.34,13.28,5.95,
-3.73,14.19,5.98,
-4.11,15.10,5.95,
-4.52,16.01,5.87,
-5.09,17.08,6.14,
-5.55,18.00,6.16,
-6.02,18.93,6.43,
-6.49,19.88,6.52,
-6.98,20.84,6.60,
-7.47,21.82,6.54,
-7.96,22.80,6.54,
-8.56,23.98,6.69,
-9.16,25.17,6.77,
-9.64,26.18,6.69,
-10.11,27.43,6.70,
-10.62,28.91,6.68,
-10.83,30.23,6.52,
-10.72,31.53,6.53,
-10.36,32.80,6.58,
-10.12,33.88,6.64,
-10.04,35.20,6.50,
-10.21,36.27,6.36,
-10.63,37.51,6.60,
-10.97,38.56,6.65,
-11.54,39.75,6.47,
-12.35,40.76,6.41,
-13.19,41.44,6.39,
-14.13,41.94,6.38,
-15.36,42.29,6.34,
-16.42,42.40,6.55,
-17.71,42.60,6.50,
-18.74,42.92,6.54,
-19.87,43.55,6.34,
-20.80,44.43,6.39,
-21.51,45.49,6.28,
-21.96,46.68,6.42,
-22.20,47.95,6.45,
-22.44,49.03,6.47,
-22.66,50.10,6.57,
-22.76,51.19,6.57,
-22.60,52.50,6.56,
-22.15,53.72,6.59,
-21.42,54.81,6.55,
-20.47,55.71,6.53,
-19.55,56.31,6.60,
-18.61,56.89,6.69,
-17.61,57.34,6.48,
-16.55,57.56,6.50,
-15.46,57.59,6.49,
-14.19,57.34,6.28,
-12.98,56.87,6.59,
-11.93,56.53,6.51,
-10.87,56.28,6.62,
-9.80,56.01,6.61,
-8.71,55.86,6.62,
-7.41,55.96,6.54,
-6.17,56.36,6.47,
-5.21,56.88,6.53,
-4.26,57.42,6.60,
-3.18,58.16,6.63,
-2.05,58.86,6.57,
-1.17,59.51,6.49,
-0.23,60.08,6.58,
0.79,60.48,6.41,
2.07,60.68,6.40,
3.35,60.58,6.37,
4.60,60.25,6.59,
5.86,59.91,6.51,
7.11,59.48,6.64,
8.39,59.22,6.50,
9.48,59.23,6.48,
10.54,59.44,6.42,
11.53,59.86,6.31,
12.58,60.59,6.35,
13.44,61.53,6.35,
14.07,62.65,6.36,
14.38,63.66,6.40,
14.50,64.72,6.33,
14.38,65.99,6.26,
14.03,67.23,6.48,
13.68,68.49,6.41,
13.14,69.68,6.54,
12.34,70.71,6.44,
11.50,71.40,6.39,
10.35,72.01,6.38,
9.30,72.30,6.57,
7.99,72.38,6.58,
6.70,72.17,6.57,
5.49,71.66,6.56,
4.43,70.90,6.52,
3.58,69.92,6.53,
2.97,68.77,6.51,
2.64,67.52,6.49,
2.58,66.44,6.43,
2.79,65.16,6.37,
3.28,63.97,6.31,
4.02,62.93,6.36,
4.81,62.20,6.40,
5.91,61.55,6.45,
7.13,61.16,6.41,
8.20,61.05,6.35,
9.49,61.19,6.35,
10.51,61.53,6.50,
11.63,62.18,6.51,
12.58,63.07,6.50,
13.20,63.96,6.36,
13.63,64.95,6.53,
13.97,66.22,6.75,
14.30,67.52,6.81,
14.44,68.86,6.62,
14.33,70.18,6.74,
14.24,71.53,6.68,
14.19,72.86,6.65,
14.31,73.96,6.57,
14.72,75.20,6.40,
15.40,76.29,6.47,
16.27,77.25,6.56,
17.15,78.23,6.57,
18.17,79.05,6.45,
19.13,79.54,6.35,
20.58,79.88,6.45,
21.87,79.92,6.56,
23.19,79.97,6.67,
24.50,79.82,4.68,Cone_148
0.00,0.02,0.47,
0.01,0.17,1.13,
0.04,0.45,1.76,
-0.02,0.85,2.31,
-0.20,1.33,2.63,
-0.48,1.81,2.98,
-0.87,2.37,3.75,
-1.22,3.08,4.26,
-1.43,3.78,4.62,
-1.53,4.59,5.25,
-1.64,5.49,5.78,
-1.68,6.50,6.41,
-1.74,7.76,6.10,
-1.62,8.95,5.76,
-1.30,10.05,5.64,
-1.06,11.16,5.76,
-0.92,12.29,5.82,
-0.69,13.43,5.84,
-0.63,14.59,5.77,
-0.82,15.74,5.87,
-1.19,16.65,5.85,
-1.80,17.69,5.86,
-2.32,18.79,6.41,
-2.66,20.07,6.96,
-2.68,21.50,7.42,
-2.43,22.73,7.71,
-1.94,23.95,8.09,
-1.34,25.45,7.95,
-0.96,26.69,7.68,
-0.42,28.10,7.33,
0.32,29.33,6.92,
1.11,30.15,6.70,
2.01,30.80,6.56,
2.87,31.47,6.39,
3.82,32.31,6.28,
4.79,33.10,6.03,
5.65,33.63,5.97,
6.78,34.01,5.82,
7.95,34.13,5.90,
9.14,34.05,5.97,
10.35,33.98,6.09,
11.53,33.73,5.97,
12.66,33.26,6.28,
13.82,32.77,6.29,
14.89,32.11,6.17,
15.78,31.22,6.36,
16.44,30.14,6.37,
16.80,29.13,6.34,
17.04,27.86,6.63,
17.28,26.57,6.68,
17.33,25.24,6.51,
17.13,24.17,6.48,
16.73,23.15,6.49,
15.86,21.91,6.54,
14.88,21.05,6.52,
13.75,20.39,6.57,
12.83,19.78,6.62,
11.86,18.89,6.55,
11.14,17.81,6.41,
10.63,16.61,6.56,
10.03,15.43,6.68,
9.24,14.38,6.47,
8.40,13.68,6.43,
7.26,13.08,6.42,
6.24,12.79,6.41,
5.17,12.70,6.36,
3.88,12.79,6.54,
2.57,12.80,6.49,
1.29,12.58,6.40,
0.12,12.05,6.42,
-0.90,11.27,6.35,
-1.72,10.29,6.42,
-2.22,9.34,6.38,
-2.53,8.32,6.44,
-2.64,7.04,6.40,
-2.45,5.77,6.37,
-1.99,4.57,6.42,
-1.40,3.68,6.32,
-0.50,2.77,6.29,
0.40,2.19,6.46,
1.40,1.78,6.35,
2.46,1.57,6.40,
3.54,1.57,6.44,
5.01,1.90,6.48,
6.16,2.49,6.42,
7.16,3.32,6.51,
7.95,4.37,6.47,
8.47,5.56,6.52,
8.71,6.84,6.51,
8.68,7.94,6.49,
8.38,9.21,6.41,
7.80,10.37,6.47,
6.97,11.38,6.38,
5.96,12.22,6.61,
5.00,13.13,6.65,
4.29,13.98,6.74,
3.51,14.78,6.71,
2.43,15.57,6.48,
1.22,16.06,6.47,
-0.06,16.33,6.62,
-1.34,16.68,6.62,
-2.51,17.25,6.40,
-3.51,18.07,6.30,
-4.28,19.09,6.35,
-4.73,20.06,6.31,
-5.03,21.08,6.49,
-5.30,22.13,6.57,
-5.44,23.42,6.41,
-5.26,24.69,6.39,
-4.79,25.88,6.42,
-4.12,26.99,6.51,
-3.60,27.94,6.57,
-3.07,29.15,6.48,
-2.42,30.28,6.63,
-1.55,31.26,6.43,
-0.67,31.89,6.46,
0.50,32.47,6.53,
1.68,33.04,6.63,
2.94,33.44,6.46,
4.24,33.59,6.65,
5.54,33.81,6.45,
6.80,34.18,6.66,
8.08,34.50,6.66,
9.10,34.90,6.62,
10.03,35.47,6.50,
10.81,36.21,6.30,
11.44,37.08,6.46,
11.89,38.06,6.37,
12.18,39.30,6.38,
12.17,40.58,6.29,
11.88,41.82,6.31,
11.31,42.97,6.36,
10.65,43.82,6.39,
9.83,44.53,6.43,
8.70,45.16,6.47,
7.45,45.52,6.40,
6.16,45.58,6.49,
4.88,45.36,6.39,
3.70,44.84,6.52,
2.60,44.12,6.58,
1.50,43.39,6.69,
0.52,42.49,6.56,
-0.10,41.60,6.56,
-0.55,40.60,6.39,
-0.81,39.32,6.50,
-0.78,38.02,6.38,
-0.56,36.95,6.64,
-0.25,35.66,6.58,
0.41,34.28,6.50,
1.26,33.29,6.44,
2.30,32.52,6.37,
3.27,32.08,6.49,
4.54,31.80,6.47,
5.84,31.75,6.68,
7.16,31.70,6.54,
8.49,31.75,6.51,
9.82,31.72,6.75,
11.15,31.85,6.66,
12.21,32.18,6.52,
13.34,32.83,6.47,
14.15,33.55,6.49,
14.79,34.41,6.36,
15.27,35.37,6.43,
15.58,36.62,6.42,
15.61,37.90,6.40,
15.41,38.95,6.35,
15.02,39.94,6.40,
14.47,40.86,6.54,
13.77,41.96,6.52,
12.89,42.91,6.51,
11.99,43.52,6.30,
10.80,44.01,6.40,
9.74,44.21,6.39,
8.23,44.24,6.57,
6.92,44.38,6.50,
5.86,44.64,6.64,
4.55,44.85,6.53,
3.23,44.84,6.53,
1.94,44.56,6.66,
0.64,44.28,6.70,
-0.60,43.81,6.47,
-1.72,43.11,6.51,
-2.66,42.53,6.63,
-3.70,41.69,6.42,
-4.50,40.67,6.52,
-5.00,39.70,6.58,
-5.56,38.51,6.46,
-5.91,37.47,6.59,
-6.30,36.43,6.56,
-6.64,35.38,6.73,
-7.32,33.99,6.64,
-8.16,32.98,6.49,
-9.21,32.21,6.53,
-10.20,31.76,6.42,
-11.45,31.42,6.57,
-12.50,31.08,6.54,
-13.66,30.49,6.41,
-14.63,29.64,6.42,
-15.27,28.78,6.30,
-15.73,27.83,6.39,
-16.04,26.60,6.36,
-16.08,25.53,6.21,
-15.86,24.28,6.35,
-15.42,23.07,6.46,
-15.06,21.82,6.53,
-14.93,20.52,6.51,
-15.06,19.45,6.40,
-15.40,18.42,6.51,
-15.92,17.48,6.33,
-16.93,16.36,6.40,
-18.01,15.64,6.49,
-19.21,15.19,6.46,
-20.50,14.95,6.65,
-21.57,14.70,6.62,
-22.83,14.29,6.59,
-23.90,14.04,6.48,
-25.21,13.99,6.50,
-26.28,14.19,6.51,
-27.47,14.68,6.41,
-28.52,15.44,6.49,
-29.37,16.41,6.40,
-29.93,17.33,6.53,
-30.52,18.25,6.57,
-31.23,19.09,6.49,
-32.26,19.89,6.32,
-33.22,20.35,6.45,
-34.27,20.61,6.36,
-35.76,20.65,6.43,
-37.02,20.36,6.35,
-38.17,19.80,6.39,
-39.02,19.15,6.30,
-39.85,18.16,6.33,
-40.35,17.22,6.41,
-40.71,15.98,6.36,
-40.78,14.70,6.49,
-40.56,13.43,6.48,
-40.05,12.23,6.39,
-39.44,11.35,6.34,
-38.66,10.60,6.48,
-37.76,10.01,6.38,
-36.34,9.50,6.43,
-35.06,9.37,6.43,
-33.78,9.53,6.49,
-32.56,9.98,6.47,
-31.65,10.55,6.45,
-30.67,11.42,6.48,
-29.84,12.14,6.70,
-28.96,13.14,6.64,
-28.41,14.09,6.48,
-28.07,15.12,6.57,
-27.93,16.42,6.52,
-28.09,17.71,6.40,
-28.48,18.95,6.65,
-28.79,20.24,6.57,
-28.87,21.54,6.46,
-28.69,22.84,6.53,
-28.50,24.14,6.62,
-28.12,25.39,6.43,
-27.59,26.33,6.47,
-26.92,27.18,6.50,
-26.26,28.05,6.52,
-25.67,28.97,6.60,
-24.85,30.00,6.48,
-24.03,30.70,6.44,
-22.88,31.30,6.36,
-21.64,31.62,6.41,
-20.36,31.72,6.59,
-19.28,31.81,6.63,
-18.18,31.84,6.62,
-17.08,31.98,6.56,
-16.04,32.28,6.45,
-14.86,32.86,6.55,
-13.88,33.35,6.54,
-12.62,34.21,6.40,
-11.71,35.16,6.63,
-10.95,35.96,6.50,
-10.28,36.82,6.59,
-9.72,38.00,6.46,
-9.38,39.27,6.61,
-9.04,40.55,6.68,
-8.90,41.86,6.52,
-9.02,43.17,6.59,
-9.06,44.50,6.55,
-8.95,45.82,6.66,
-8.88,46.92,6.56,
-8.82,48.02,6.54,
-8.75,49.12,6.54,
-8.64,50.44,6.72,
-8.33,51.72,6.58,
-7.77,52.93,6.66,
-7.18,54.13,6.68,
-6.49,55.27,6.64,
-5.92,56.48,6.55,
-5.65,57.54,6.48,
-5.56,58.63,6.56,
-5.51,59.73,6.56,
-5.65,61.02,6.46,
-6.09,62.24,6.37,
-6.66,63.14,6.34,
-7.38,63.92,6.39,
-8.24,64.54,6.35,
-9.41,65.06,6.19,
-10.65,65.31,6.34,
-11.94,65.33,6.53,
-13.26,65.36,6.55,
-14.56,65.18,6.46,
-15.77,64.71,6.50,
-16.84,63.98,6.41,
-17.71,63.02,6.47,
-18.34,61.89,6.37,
-18.70,60.66,6.49,
-18.78,59.58,6.43,
-18.60,58.30,6.36,
-18.23,57.29,6.37,
-17.68,56.37,6.40,
-16.81,55.42,6.30,
-15.74,54.70,6.45,
-14.54,54.24,6.39,
-13.47,54.07,6.48,
-12.40,54.10,6.43,
-11.14,54.41,6.40,
-9.95,54.94,6.64,
-8.92,55.34,6.61,
-7.63,55.62,6.50,
-6.53,55.64,6.50,
-5.43,55.68,6.67,
-4.09,55.80,6.63,
-2.77,55.72,6.67,
-1.51,55.34,6.57,
-0.34,54.73,6.66,
0.84,54.12,6.57,
1.74,53.48,6.50,
2.74,52.34,6.42,
3.24,51.39,6.43,
3.65,50.16,6.62,
4.07,48.91,6.43,
4.29,47.62,6.48,
4.24,46.55,6.40,
4.02,45.49,6.38,
3.82,44.42,6.60,
3.76,43.32,6.56,
3.91,42.24,6.45,
4.36,41.03,6.25,
4.94,40.13,6.42,
5.84,39.21,6.31,
6.93,38.52,6.32,
8.14,38.09,6.36,
9.42,37.95,6.47,
10.70,38.10,6.39,
11.91,38.54,6.40,
12.99,39.24,6.45,
13.88,40.16,6.48,
14.55,41.27,6.40,
14.90,42.29,6.35,
15.12,43.58,6.61,
15.34,44.89,6.64,
15.37,46.21,6.46,
15.08,47.49,6.52,
14.51,48.66,6.43,
13.69,49.67,6.51,
12.84,50.35,6.54,
11.70,51.00,6.61,
10.58,51.73,6.69,
9.55,52.57,6.60,
8.67,53.23,6.63,
7.70,54.15,6.57,
7.08,55.04,6.41,
6.65,56.04,6.43,
6.38,57.52,6.37,
6.40,58.82,6.61,
6.35,60.14,6.55,
6.05,61.42,6.50,
5.46,62.58,6.45,
4.78,63.41,6.33,
3.96,64.10,6.44,
3.03,64.66,6.54,
2.08,65.20,6.55,
1.07,65.60,6.50,
0.01,65.79,6.47,
-1.06,65.77,6.36,
-2.11,65.55,6.38,
-3.28,65.03,6.42,
-4.30,64.26,6.41,
-5.13,63.27,6.42,
-5.64,62.33,6.32,
-6.03,60.88,6.45,
-6.05,59.58,6.40,
-5.85,58.52,6.44,
-5.34,57.32,6.49,
-4.58,56.28,6.49,
-3.60,55.43,6.49,
-2.45,54.82,6.41,
-1.41,54.53,6.34,
-0.34,54.41,6.61,
0.76,54.31,6.52,
2.07,54.40,6.52,
3.31,54.80,6.44,
4.42,55.47,6.36,
5.35,56.37,6.42,
6.04,57.45,6.42,
6.48,58.67,6.39,
6.63,59.95,6.45,
6.48,61.23,6.38,
6.05,62.44,6.41,
5.35,63.53,6.35,
4.43,64.43,6.40,
3.52,65.00,6.39,
2.52,65.39,6.44,
1.24,65.60,6.39,
-0.04,65.52,6.45,
-1.31,65.20,6.44,
-2.38,64.95,6.54,
-3.41,64.58,6.64,
-4.54,63.88,6.52,
-5.32,63.13,6.52,
-5.94,62.23,6.56,
-6.38,61.24,6.47,
-6.65,59.97,6.45,
-6.62,58.67,6.36,
-6.35,57.39,6.53,
-6.14,56.31,6.66,
-5.72,55.05,6.57,
-5.04,53.93,6.49,
-4.29,53.15,6.42,
-3.21,52.42,6.36,
-2.22,52.02,6.47,
-0.94,51.80,6.39,
0.13,51.84,6.39,
1.38,52.15,6.30,
2.53,52.74,6.49,
3.38,53.42,6.44,
4.08,54.25,6.52,
4.75,55.37,6.67,
5.43,56.52,6.59,
5.86,57.54,6.65,
6.10,58.82,6.52,
6.07,59.91,6.42,
5.76,61.17,6.36,
5.17,62.33,6.45,
4.33,63.33,6.40,
3.48,63.99,6.49,
2.33,64.62,6.68,
1.17,65.26,6.57,
0.14,65.65,6.59,
-1.15,65.85,6.43,
-2.46,65.81,6.67,
-3.79,65.80,6.59,
-5.12,65.76,6.64,
-6.44,65.61,6.59,
-7.76,65.54,6.68,
-8.86,65.43,6.67,
-9.97,65.38,6.64,
-11.29,65.27,6.66,
-12.62,65.26,6.72,
-13.94,65.16,6.69,
-15.27,65.08,6.63,
-16.37,65.03,6.56,
-17.68,65.15,6.58,
-18.95,65.48,6.65,
-20.23,65.82,6.60,
-21.43,66.35,6.58,
-22.31,66.99,6.52,
-23.03,67.78,6.38,
-23.77,69.08,6.42,
-24.17,70.31,6.57,
-24.57,71.33,6.54,
-25.11,72.28,6.50,
-25.91,73.30,6.63,
-26.59,74.16,6.57,
-27.36,74.93,6.57,
-28.44,75.65,6.45,
-29.64,76.09,6.43,
-30.91,76.24,6.39,
-32.20,76.17,6.59,
-33.50,76.18,6.40,
-34.77,76.43,6.40,
-35.93,76.97,6.38,
-36.94,77.76,6.36,
-37.74,78.76,6.42,
-38.30,79.91,6.38,
-38.58,81.16,6.43,
-38.58,82.44,6.38,
-38.28,83.68,6.39,
-37.72,84.83,6.36,
-36.95,85.86,6.51,
-36.25,86.97,6.45,
-35.76,88.17,6.45,
-35.58,89.45,6.37,
-35.70,90.74,6.46,
-36.10,91.97,6.33,
-36.64,92.89,6.41,
-37.68,93.99,6.43,
-38.77,94.69,6.29,
-39.77,95.06,6.44,
-41.06,95.25,6.42,
-42.34,95.15,6.50,
-43.59,94.76,6.47,
-44.71,94.09,6.59,
-45.65,93.18,6.55,
-46.37,92.08,6.55,
-46.81,90.86,6.46,
-46.96,89.56,6.53,
-46.86,88.49,6.41,
-46.59,87.43,6.64,
-46.31,86.14,6.53,
-46.16,84.82,6.65,
-45.96,83.51,6.72,
-45.93,82.39,6.66,
-46.16,81.10,6.49,
-46.56,80.07,6.60,
-46.99,78.82,6.65,
-47.19,77.74,6.53,
-47.15,76.44,6.41,
-46.88,75.40,6.42,
-46.36,74.22,6.55,
-45.84,73.02,6.55,
-45.15,71.92,6.51,
-44.39,71.16,6.35,
-43.33,70.40,6.62,
-42.26,69.63,6.48,
-41.10,69.03,6.51,
-39.83,68.73,6.45,
-38.52,68.66,6.54,
-37.21,68.59,6.51,
-35.91,68.72,6.48,
-34.88,69.06,6.42,
-33.94,69.59,6.32,
-32.98,70.45,6.37,
-32.33,71.31,6.45,
-31.73,72.70,6.43,
-31.45,73.97,6.62,
-31.18,75.27,6.49,
-31.10,76.58,6.52,
-31.27,77.89,6.70,
-31.45,79.21,6.69,
-31.83,80.48,6.60,
-32.48,81.61,6.43,
-33.37,82.54,6.46,
-34.45,83.26,6.37,
-35.65,83.70,6.43,
-36.71,83.86,6.40,
-37.99,83.77,6.33,
-39.21,83.40,6.28,
-40.32,82.77,6.33,
-41.26,81.90,6.35,
-41.98,80.85,6.39,
-42.44,79.65,6.31,
-42.65,78.59,6.54,
-42.85,77.29,6.56,
-42.81,75.98,6.44,
-42.46,74.73,6.51,
-41.89,73.55,6.57,
-41.31,72.37,6.63,
-40.63,71.21,6.57,
-40.11,69.99,6.58,
-39.88,68.69,6.50,
-39.89,67.60,6.59,
-39.95,66.28,6.61,
-40.26,65.00,6.40,
-40.73,64.03,6.52,
-41.36,63.13,6.64,
-42.09,62.02,6.63,
-42.54,61.02,6.48,
-42.81,59.75,6.38,
-42.80,58.67,6.47,
-42.58,57.61,6.37,
-42.12,56.40,6.57,
-41.66,55.17,6.38,
-41.02,54.04,6.50,
-40.18,53.04,6.53,
-39.51,52.17,6.49,
-38.92,51.24,6.71,
-38.22,50.11,6.67,
-37.70,48.90,6.55,
-37.42,47.61,6.54,
-37.08,46.33,6.63,
-36.65,45.32,6.62,
-35.89,44.26,6.43,
-34.91,43.41,6.33,
-33.99,42.86,6.57,
-32.84,42.23,6.58,
-31.81,41.87,6.51,
-30.75,41.73,6.47,
-29.46,41.84,6.43,
-28.24,42.23,6.45,
-27.31,42.75,6.33,
-26.30,43.56,6.53,
-25.28,44.38,6.44,
-24.50,45.13,6.51,
-23.45,45.92,6.60,
-22.28,46.47,6.48,
-21.01,46.73,6.42,
-19.72,46.68,6.44,
-18.44,46.41,6.58,
-17.13,46.22,6.51,
-16.04,46.24,6.52,
-14.98,46.47,6.46,
-13.80,47.02,6.40,
-12.92,47.64,6.39,
-11.88,48.42,6.59,
-11.00,49.39,6.51,
-10.47,50.33,6.48,
-10.12,51.35,6.37,
-9.98,52.63,6.31,
-10.12,53.90,6.36,
-10.55,55.11,6.40,
-11.24,56.19,6.30,
-12.12,57.14,6.60,
-13.02,58.10,6.46,
-14.04,58.92,6.51,
-15.02,59.39,6.44,
-16.28,59.70,6.50,
-17.58,59.77,6.67,
-18.91,59.84,6.61,
-20.24,59.81,6.71,
-21.36,59.86,6.76,
-22.69,59.78,6.68,
-23.97,59.43,6.46,
-25.11,58.79,6.52,
-26.07,57.91,6.41,
-26.80,56.85,6.43,
-27.27,55.65,6.25,
-27.44,54.60,6.31,
-27.38,53.33,6.43,
-27.04,52.09,6.39,
-26.43,50.97,6.41,
-25.62,49.96,6.53,
-24.94,49.11,6.65,
-24.17,48.33,6.59,
-22.89,47.51,6.50,
-21.65,47.12,6.48,
-20.37,47.01,6.46,
-19.07,47.14,6.55,
-17.76,47.27,6.59,
-16.49,47.60,6.57,
-15.50,48.06,6.57,
-14.49,48.50,6.65,
-13.22,48.86,6.58,
-11.92,48.90,6.44,
-10.63,48.71,6.60,
-9.32,48.60,6.55,
-8.02,48.72,6.46,
-6.81,49.15,6.41,
-5.73,49.84,6.32,
-4.84,50.76,6.41,
-4.17,51.85,6.38,
-3.82,52.86,6.22,
-3.66,53.90,6.38,
-3.78,55.40,6.25,
-4.19,56.61,6.41,
-4.74,57.54,6.43,
-5.45,58.35,6.40,
-6.49,59.12,6.37,
-7.68,59.64,6.45,
-8.96,59.87,6.36,
-10.26,59.81,6.47,
-11.52,59.46,6.40,
-12.48,58.95,6.48,
-13.35,58.29,6.55,
-14.22,57.60,6.68,
-14.99,56.80,6.61,
-15.58,55.87,6.63,
-15.98,54.84,6.49,
-16.25,53.54,6.74,
-16.52,52.22,6.71,
-16.68,50.88,6.69,
-16.91,49.56,6.72,
-17.25,48.49,6.56,
-17.75,47.51,6.55,
-18.37,46.33,6.50,
-19.10,45.22,6.66,
-19.71,44.04,6.54,
-20.07,43.00,6.54,
-20.59,41.78,6.55,
-21.31,40.68,6.56,
-22.26,39.79,6.36,
-23.36,39.10,6.54,
-24.43,38.32,6.61,
-25.19,37.55,6.39,
-25.93,36.47,6.53,
-26.66,35.38,6.58,
-27.19,34.19,6.34,
-27.40,32.91,6.38,
-27.33,31.63,6.40,
-27.07,30.59,6.48,
-26.79,29.31,6.56,
-26.53,28.02,6.46,
-26.30,26.72,6.68,
-26.27,25.41,6.56,
-26.48,24.34,6.45,
-27.11,22.97,6.48,
-27.92,21.97,6.38,
-28.91,21.12,6.61,
-29.88,20.24,6.57,
-30.70,19.51,6.55,
-31.60,18.88,6.59,
-33.00,18.32,6.44,
-34.27,18.16,6.29,
-35.55,18.29,6.32,
-36.76,18.70,6.42,
-37.85,19.38,6.34,
-38.75,20.28,6.38,
-39.33,21.18,6.36,
-39.73,22.17,6.33,
-39.94,23.21,6.39,
-39.95,24.28,6.29,
-39.76,25.56,6.54,
-39.65,26.87,6.68,
-39.77,28.19,6.46,
-40.20,29.43,6.48,
-40.91,30.53,6.52,
-41.81,31.49,6.60,
-42.66,32.52,6.68,
-43.21,33.47,6.51,
-43.64,34.93,6.39,
-43.69,36.23,6.45,
-43.50,37.52,6.52,
-43.39,38.83,6.64,
-43.47,39.92,6.47,
-43.74,40.98,6.52,
-44.12,42.23,6.63,
-44.64,43.45,6.69,
-45.09,44.70,6.47,
-45.34,45.98,6.56,
-45.34,47.29,6.69,
-45.41,48.62,6.50,
-45.68,49.91,6.58,
-46.25,51.09,6.45,
-47.06,52.09,6.41,
-48.08,52.88,6.43,
-49.04,53.34,6.33,
-50.28,53.65,6.38,
-51.55,53.66,6.30,
-52.79,53.40,6.31,
-53.94,52.85,6.33,
-54.94,52.06,6.30,
-55.74,51.07,6.34,
-56.22,50.12,6.31,
-56.55,48.89,6.46,
-56.59,47.60,6.39,
-56.34,46.33,6.33,
-55.91,45.35,6.41,
-55.16,44.29,6.46,
-54.37,43.55,6.44,
-53.26,42.89,6.40,
-52.02,42.50,6.45,
-50.93,42.39,6.61,
-49.60,42.47,6.71,
-48.26,42.52,6.80,
-47.13,42.54,6.83,
-45.78,42.48,6.88,
-44.42,42.59,6.68,
-43.35,42.89,6.67,
-42.19,43.53,6.57,
-41.37,44.25,6.49,
-40.58,45.28,6.37,
-40.13,46.26,6.47,
-39.84,47.52,6.41,
-39.84,48.80,6.32,
-40.13,50.04,6.41,
-40.69,51.18,6.40,
-41.50,52.18,6.44,
-42.33,52.85,6.35,
-43.68,53.50,6.44,
-44.72,53.74,6.32,
-46.00,53.77,6.43,
