x,y,reward,collision
-65.88,9.62,6.61,
-66.01,8.53,6.53,
-66.19,7.44,6.57,
-66.35,6.35,6.67,
-66.45,5.25,6.69,
-66.57,4.37,6.70,
-66.75,3.05,6.69,
-67.02,1.75,6.60,
-67.20,0.66,6.67,
-67.32,-0.44,6.62,
-67.46,-1.54,6.66,
-67.58,-2.64,6.59,
-67.62,-3.74,6.69,
-67.77,-4.83,6.62,
-68.08,-5.87,6.50,
-68.57,-6.85,6.58,
-69.10,-7.81,6.43,
-69.69,-8.71,6.59,
-70.22,-9.68,6.63,
-70.66,-10.69,6.47,
-71.17,-11.66,6.58,
-71.77,-12.58,6.69,
-72.35,-13.52,6.71,
-72.87,-14.23,6.65,
-73.81,-15.14,6.48,
-74.74,-15.70,6.43,
-75.75,-16.07,6.41,
-76.80,-16.25,6.27,
-77.65,-16.24,6.33,
-78.70,-16.05,6.30,
-79.71,-15.70,6.35,
-80.74,-15.37,-1.30,(null)
-0.00,0.30,1.46,
0.02,0.65,2.07,
0.07,1.02,2.59,
0.05,1.47,2.67,
-0.02,1.93,3.05,
-0.03,2.47,3.50,
0.02,3.09,4.01,
0.02,3.79,4.50,
0.03,4.91,5.30,
0.04,5.64,5.87,
0.05,6.87,6.18,
0.03,8.13,6.34,
-0.14,9.17,6.12,
-0.45,10.13,5.88,
-0.71,11.08,5.66,
-0.93,12.22,5.81,
-1.11,13.17,5.88,
-1.18,14.14,5.75,
-1.10,15.31,5.95,
-1.11,16.50,6.09,
-1.21,17.51,6.23,
-1.30,18.53,6.27,
-1.52,19.55,6.20,
-1.92,20.51,6.25,
-2.48,21.40,6.35,
-3.02,22.32,6.57,
-3.50,23.31,6.55,
-4.01,24.28,6.50,
-4.58,25.23,6.64,
-5.11,26.20,6.62,
-5.75,27.11,6.65,
-6.52,27.89,6.53,
-7.44,28.49,6.48,
-8.43,28.93,6.56,
-9.42,29.41,6.67,
-10.18,29.85,6.67,
-11.18,30.34,6.60,
-12.22,30.73,6.61,
-13.24,31.16,6.61,
-14.20,31.71,6.59,
-15.02,32.42,6.43,
-15.69,33.27,6.29,
-16.21,34.21,6.59,
-16.71,35.18,6.58,
-17.07,36.21,6.44,
-17.22,37.27,6.44,
-17.20,38.35,6.55,
-17.20,39.45,6.58,
-17.35,40.53,6.55,
-17.65,41.59,6.55,
-17.95,42.64,6.52,
-18.39,43.64,6.52,
-18.97,44.56,6.53,
-19.53,45.50,6.48,
-19.96,46.50,6.55,
-20.25,47.56,6.68,
-20.55,48.62,6.63,
-20.79,49.70,6.70,
-21.07,50.77,6.68,
-21.30,51.85,6.62,
-21.64,52.90,6.58,
-22.11,53.89,6.54,
-22.52,54.91,6.55,
-22.75,55.75,6.51,
-22.85,56.83,6.38,
-22.75,58.11,6.58,
-22.72,59.20,6.55,
-22.85,60.29,6.37,
-23.14,61.32,6.59,
-23.38,62.16,6.60,
-23.88,63.37,6.47,
-24.46,64.29,6.47,
-25.05,65.20,6.56,
-25.71,66.08,6.68,
-26.29,67.00,6.62,
-26.79,67.98,6.69,
-27.33,68.95,6.51,
-27.75,69.96,6.59,
-28.00,71.03,6.42,
-28.06,72.11,6.57,
-28.15,73.21,6.65,
-28.38,74.28,6.56,
-28.76,75.31,6.64,
-29.04,76.14,6.66,
-29.39,77.18,6.67,
-29.76,78.22,6.61,
-30.20,79.24,6.58,
-30.53,80.29,6.51,
-30.71,81.14,6.66,
-31.04,82.42,6.47,
-31.46,83.43,6.46,
-32.06,84.33,6.47,
-32.81,85.12,6.52,
-33.41,85.75,6.55,
-34.25,86.44,6.47,
-35.21,86.95,6.35,
-36.23,87.26,6.46,
-37.31,87.40,6.42,
-38.39,87.53,6.60,
-39.48,87.50,6.49,
-40.55,87.29,6.63,
-41.63,87.11,6.44,
-42.72,87.01,6.61,
-43.82,86.92,6.62,
-45.14,86.97,6.53,
-46.19,87.25,6.51,
-47.34,87.84,6.46,
-48.18,88.51,6.45,
-48.87,89.33,6.46,
-49.42,90.26,6.50,
-49.96,91.20,6.48,
-50.36,92.21,6.40,
-50.55,93.26,6.46,
-50.54,94.33,6.41,
-50.38,95.18,6.39,
-50.00,96.18,6.38,
-49.44,97.09,6.23,
-48.75,97.90,6.57,
-47.87,98.86,6.60,
-47.02,99.54,6.46,
-46.06,100.05,6.62,
-45.08,100.55,6.63,
-44.05,100.95,6.69,
-43.06,101.45,6.64,
-42.15,102.07,6.48,
-41.40,102.86,6.49,
-40.79,103.76,6.56,
-40.19,104.68,6.63,
-39.68,105.65,6.62,
-39.13,106.61,6.59,
-38.63,107.59,6.60,
-38.12,108.57,6.57,
-37.59,109.54,6.64,
-37.10,110.26,6.56,
-36.38,111.09,6.61,
-35.83,111.77,6.54,
-35.13,112.62,6.62,
-34.46,113.49,6.59,
-33.83,114.40,6.65,
-33.18,115.29,6.57,
-32.47,116.13,6.65,
-31.79,117.00,6.63,
-31.16,117.90,6.69,
-30.46,118.75,6.60,
-29.64,119.46,6.51,
-28.70,120.02,6.52,
-27.78,120.61,6.62,
-26.94,121.31,6.52,
-26.25,122.14,6.35,
-25.75,123.08,6.34,
-25.40,124.31,6.37,
-25.32,125.37,6.35,
-25.44,126.65,6.46,
-25.52,127.73,6.48,
-25.73,128.79,6.45,
-26.12,129.79,6.36,
-26.56,130.52,6.44,
-27.11,131.45,6.48,
-27.55,132.45,6.50,
-27.80,133.50,6.48,
-27.84,134.58,-1.99,(null)
-0.00,0.25,1.37,
-0.00,0.52,1.89,
0.02,0.95,2.49,
0.08,1.39,2.81,
0.11,1.76,2.94,
0.14,2.29,3.46,
0.16,2.90,3.97,
0.14,3.74,4.58,
0.12,4.71,5.20,
0.02,5.60,5.87,
-0.08,6.59,6.41,
-0.26,7.85,6.14,
-0.29,8.88,6.01,
-0.15,9.87,5.88,
0.18,10.78,5.72,
0.66,11.61,5.54,
1.28,12.33,5.73,
2.02,12.93,5.70,
2.87,13.39,5.64,
3.77,13.73,6.02,
4.71,14.07,6.08,
5.70,14.28,6.06,
6.72,14.32,6.29,
7.56,14.35,6.40,
8.84,14.32,6.51,
9.91,14.43,6.49,
10.75,14.65,6.37,
11.92,15.20,6.52,
13.09,15.82,6.53,
13.96,16.48,6.54,
14.67,17.30,6.48,
15.21,18.25,6.49,
15.56,19.28,6.39,
15.71,20.35,6.43,
15.64,21.87,6.64,
15.64,23.19,6.64,
15.77,24.06,6.59,
16.18,25.31,6.66,
16.49,26.14,6.60,
16.88,26.93,6.53,
17.52,27.81,6.45,
18.31,28.54,6.43,
19.42,29.20,6.41,
20.43,29.57,6.52,
21.45,29.98,6.52,
22.23,30.38,6.43,
23.22,30.85,6.50,
24.17,31.40,6.69,
25.18,31.85,6.62,
26.25,32.13,6.44,
27.33,32.19,6.44,
28.40,32.04,6.30,
29.42,31.70,6.48,
30.57,31.08,6.66,
31.55,30.57,6.69,
32.46,29.96,6.57,
33.24,29.20,6.44,
33.84,28.31,6.43,
34.29,27.33,6.57,
34.78,26.35,6.45,
35.39,25.45,6.45,
36.15,24.68,6.43,
37.04,24.09,6.41,
38.02,23.64,6.42,
38.99,23.16,6.61,
39.89,22.56,6.55,
40.66,21.80,6.42,
41.26,20.91,6.46,
41.67,19.92,6.37,
41.93,18.88,6.48,
42.13,18.03,6.48,
42.26,16.74,6.51,
42.13,15.67,6.36,
41.79,14.64,6.54,
41.14,13.52,6.47,
40.59,12.85,6.61,
39.89,12.00,6.67,
39.25,11.11,6.60,
38.58,10.23,6.59,
37.86,9.40,6.61,
37.13,8.57,6.69,
36.32,7.82,6.42,
35.40,7.25,6.42,
34.38,6.87,6.51,
33.32,6.70,6.34,
32.45,6.69,6.45,
31.35,6.74,6.59,
30.28,6.96,6.50,
29.27,7.36,6.66,
28.24,7.74,6.60,
27.16,7.98,6.42,
26.08,8.01,6.45,
25.00,7.86,6.53,
23.90,7.75,6.49,
22.81,7.71,6.71,
21.71,7.58,6.70,
20.85,7.37,6.74,
19.75,7.14,6.67,
18.66,6.89,6.63,
17.56,6.70,6.77,
16.46,6.52,6.65,
15.35,6.46,6.65,
14.27,6.61,6.54,
13.24,6.97,6.47,
12.48,7.39,6.36,
11.65,8.07,6.36,
10.96,8.89,6.27,
10.41,9.80,6.51,
9.82,10.71,6.51,
9.12,11.54,6.47,
8.28,12.22,6.41,
7.34,12.74,6.49,
6.38,13.25,6.56,
5.38,13.67,6.49,
4.41,14.17,6.54,
3.50,14.77,6.55,
2.56,15.35,6.63,
1.54,16.18,6.50,
0.69,17.18,6.69,
-0.04,18.01,6.70,
-0.67,18.91,6.59,
-1.17,19.89,6.65,
-1.66,20.88,6.60,
-2.07,21.90,6.58,
-2.53,22.90,6.50,
-3.10,23.83,6.61,
-3.79,24.68,6.65,
-4.49,25.54,6.70,
-5.28,26.32,6.53,
-6.16,26.98,6.60,
-7.02,27.68,6.56,
-7.65,28.28,6.66,
-8.51,28.98,6.57,
-9.44,29.53,6.53,
-10.25,29.85,6.58,
-11.07,30.15,6.62,
-12.09,30.57,6.66,
-13.13,30.91,6.66,
-14.14,31.35,6.52,
-15.09,31.90,6.55,
-16.05,32.42,6.63,
-16.96,33.03,6.48,
-17.74,33.78,6.40,
-18.34,34.66,6.42,
-18.80,35.63,6.58,
-19.19,36.41,6.61,
-19.87,37.54,6.56,
-20.40,38.50,6.56,
-20.91,39.47,6.59,
-21.31,40.48,6.56,
-21.52,41.54,6.36,
-21.50,42.62,6.49,
-21.35,43.46,6.47,
-20.90,44.69,6.59,
-20.53,45.72,6.57,
-20.15,46.76,6.44,
-19.72,47.76,6.57,
-19.37,48.80,6.60,
-19.19,49.66,6.60,
-18.99,50.52,6.61,
-18.74,51.59,6.68,
-18.46,52.66,6.68,
-18.11,53.70,6.64,
-17.90,54.56,6.61,
-17.74,55.65,6.60,
-17.54,56.74,6.61,
-17.35,57.82,6.57,
-17.18,58.70,6.57,
-16.93,59.78,6.55,
-16.75,61.09,6.58,
-16.85,62.40,6.55,
-17.17,63.45,6.47,
-17.66,64.43,6.61,
-18.12,65.43,6.69,
-18.40,66.27,6.62,
-18.57,67.35,6.54,
-18.56,68.45,6.53,
-18.57,69.54,6.54,
-18.66,70.64,6.52,
-18.70,71.73,6.73,
-18.78,72.84,6.70,
-18.97,73.92,6.64,
-19.47,75.14,6.39,
-20.08,76.03,6.51,
-20.82,76.81,6.53,
-21.57,77.62,6.59,
-22.29,78.44,6.59,
-22.91,79.34,6.37,
-23.39,80.31,6.49,
-23.91,81.27,6.60,
-24.41,81.98,6.53,
-25.14,82.78,6.53,
-25.89,83.57,6.63,
-26.48,84.21,6.55,
-27.25,84.98,6.63,
-28.02,85.77,6.66,
-28.78,86.55,6.64,
-29.57,87.31,6.63,
-30.40,88.03,6.59,
-31.22,88.77,6.67,
-32.05,89.51,6.57,
-32.87,90.25,6.54,
-33.52,90.84,6.59,
-34.30,91.63,6.69,
-35.12,92.38,6.67,
-35.73,93.03,6.72,
-36.49,93.83,6.65,
-37.16,94.72,6.58,
-37.69,95.68,6.61,
-38.22,96.65,6.66,
-38.61,97.67,6.57,
-38.80,98.74,6.53,
-38.78,99.82,6.49,
-38.55,100.88,6.41,
-38.16,101.88,6.60,
-37.78,102.90,6.50,
-37.39,103.92,6.50,
-36.90,104.89,6.34,
-36.24,105.74,6.27,
-35.42,106.43,6.38,
-34.50,107.00,6.46,
-33.57,107.58,6.65,
-32.65,108.19,6.58,
-31.73,108.82,6.61,
-30.90,109.54,6.61,
-30.18,110.38,6.77,
-29.41,111.20,6.66,
-28.55,111.91,6.57,
-27.62,112.50,6.69,
-26.50,113.23,6.70,
-25.39,113.96,6.71,
-24.48,114.59,6.70,
-23.61,115.27,6.57,
-22.90,115.81,6.73,
-22.10,116.57,6.56,
-21.44,117.45,6.51,
-20.94,118.42,6.67,
-20.46,119.41,6.52,
-20.13,120.46,6.54,
-19.98,121.54,6.57,
-19.86,122.63,6.54,
-19.89,123.72,6.52,
-20.11,124.79,6.60,
-20.36,125.86,6.55,
-20.64,126.69,6.56,
-20.94,127.74,6.64,
-21.21,128.58,6.60,
-21.46,129.65,6.47,
-21.53,130.51,6.49,
-21.42,131.58,6.42,
-21.14,132.61,6.44,
-20.89,133.67,6.49,
-20.77,134.41,-1.41,(null)
-0.00,0.25,1.37,
-0.02,0.58,1.98,
-0.07,0.94,2.47,
-0.05,1.38,2.71,
0.05,1.82,2.78,
0.26,2.29,3.33,
0.58,2.82,3.89,
1.00,3.38,4.53,
1.43,4.04,4.97,
1.84,4.80,5.56,
2.33,5.62,6.22,
2.81,6.56,6.51,
3.26,7.29,6.29,
4.06,8.29,6.63,
4.74,9.15,6.36,
5.45,9.95,6.30,
6.00,10.58,6.26,
6.72,11.33,6.25,
7.42,12.08,6.00,
8.12,12.83,6.07,
8.79,13.59,6.15,
9.47,14.60,6.06,
9.84,15.54,6.11,
10.06,16.54,6.26,
10.32,17.54,6.29,
10.72,18.51,6.33,
11.25,19.42,6.46,
11.79,20.34,6.39,
12.38,21.24,6.34,
12.92,22.17,6.52,
13.45,23.12,6.60,
13.88,24.12,6.39,
14.16,25.17,6.55,
14.44,26.23,6.66,
14.58,27.31,6.49,
14.41,28.82,6.51,
14.08,29.86,6.55,
13.72,30.90,6.56,
13.33,31.69,6.60,
12.69,32.57,6.48,
11.91,33.33,6.66,
11.10,34.07,6.59,
10.23,34.75,6.61,
9.55,35.32,6.59,
8.50,36.12,6.72,
7.65,36.84,6.71,
6.74,37.49,6.61,
5.77,38.02,6.66,
4.84,38.63,6.58,
3.99,39.32,6.59,
3.08,39.94,6.54,
2.31,40.36,6.68,
1.18,41.04,6.54,
0.47,41.55,6.67,
-0.27,42.05,6.68,
-1.22,42.62,6.64,
-2.16,43.20,6.68,
-2.91,43.66,6.66,
-3.85,44.25,6.73,
-4.81,44.82,6.68,
-5.79,45.32,6.73,
-6.58,45.75,6.64,
-7.49,46.37,6.62,
-8.28,47.13,6.48,
-8.79,47.84,6.36,
-9.28,48.80,6.62,
-9.76,49.78,6.58,
-10.15,50.81,6.54,
-10.49,51.62,6.59,
-11.01,52.58,6.49,
-11.52,53.29,6.65,
-12.28,54.37,6.60,
-13.00,55.19,6.47,
-13.86,55.85,6.47,
-14.82,56.33,6.41,
-15.85,56.61,6.41,
-16.91,56.73,6.46,
-17.98,56.88,6.57,
-19.03,57.18,6.43,
-20.02,57.61,6.42,
-21.04,58.01,6.55,
-22.08,58.33,6.59,
-23.13,58.66,6.57,
-23.99,58.86,6.60,
-25.27,59.17,6.67,
-26.35,59.36,6.63,
-27.41,59.66,6.53,
-28.41,60.11,6.36,
-29.30,60.73,6.58,
-30.22,61.34,6.56,
-31.32,62.06,6.58,
-32.06,62.55,6.73,
-33.14,63.34,6.71,
-33.87,63.87,6.65,
-34.96,64.64,6.75,
-35.87,65.29,6.74,
-36.79,65.93,6.62,
-37.74,66.49,6.71,
-38.68,67.11,6.67,
-39.46,67.55,6.79,
-40.43,68.10,6.65,
-41.43,68.59,6.61,
-42.41,69.11,6.64,
-43.36,69.70,6.73,
-44.34,70.24,6.67,
-45.30,70.78,6.72,
-46.27,71.33,6.68,
-47.24,71.88,6.58,
-48.21,72.42,6.73,
-49.18,72.96,6.67,
-50.15,73.51,6.72,
-51.12,74.03,6.62,
-52.13,74.50,6.65,
-53.11,74.99,6.66,
-54.03,75.60,6.59,
-54.85,76.33,6.62,
-55.53,76.89,6.56,
-56.58,77.69,6.69,
-57.38,78.45,6.54,
-58.08,79.30,6.58,
-58.79,80.14,6.56,
-59.44,81.03,6.65,
-60.18,81.85,6.62,
-61.00,82.58,6.55,
-61.81,83.32,6.62,
-62.67,84.02,6.61,
-63.33,84.62,6.73,
-64.00,85.20,6.75,
-64.90,85.84,6.66,
-65.28,86.05,6.63,
-66.30,86.44,6.47,
-67.37,86.65,6.63,
-68.45,86.84,6.48,
-69.54,86.87,6.53,
-70.62,86.72,6.61,
-71.71,86.58,6.67,
-72.81,86.46,6.66,
-73.90,86.33,6.58,
-74.78,86.25,6.58,
-76.30,86.29,6.56,
-77.35,86.55,6.41,
-78.49,87.13,6.33,
-79.32,87.80,6.34,
-80.01,88.61,6.36,
-80.54,89.54,6.23,
-80.88,90.54,6.38,
-81.06,91.60,6.47,
-81.22,92.67,6.57,
-81.24,93.75,6.49,
-81.07,94.82,6.61,
-80.86,95.90,6.51,
-80.56,96.96,6.60,
-80.29,98.04,6.70,
-79.97,99.10,6.64,
-79.61,100.39,6.76,
-79.28,101.68,6.75,
-79.16,102.79,6.68,
-79.21,103.90,6.71,
-79.20,105.47,6.72,
-79.06,106.57,6.64,
-78.96,107.68,6.59,
-78.94,108.78,6.70,
-78.88,109.67,6.51,
-78.95,111.20,6.60,
-79.23,112.25,6.51,
-79.71,113.22,6.42,
-80.33,114.10,6.50,
-80.95,114.99,6.48,
-81.17,115.60,2.22,(null)
-0.00,0.30,1.46,
-0.02,0.65,2.07,
-0.07,1.03,2.59,
-0.05,1.47,2.67,
0.02,1.93,3.05,
0.06,2.47,3.54,
0.22,3.22,4.05,
0.48,3.88,4.61,
0.76,4.64,5.14,
1.18,5.42,5.59,
1.80,6.18,6.20,
2.57,6.88,6.47,
3.32,7.62,6.26,
4.00,8.39,6.06,
4.66,9.14,5.89,
5.25,9.90,5.80,
5.84,10.66,5.61,
6.24,11.31,5.77,
6.55,12.02,5.65,
6.75,12.76,5.92,
7.04,13.70,5.98,
7.44,14.62,5.89,
7.97,15.48,6.21,
8.39,16.20,6.12,
9.13,17.20,6.32,
9.88,17.95,6.51,
10.61,18.73,6.55,
11.35,19.52,6.62,
12.12,20.31,6.58,
12.94,21.06,6.71,
13.73,21.84,6.64,
14.56,22.58,6.78,
15.51,23.52,6.78,
16.36,24.28,6.73,
17.15,25.07,6.81,
18.01,25.80,6.69,
18.76,26.29,6.72,
19.69,26.91,6.70,
20.69,27.40,6.58,
21.74,27.68,6.50,
22.83,27.75,6.42,
23.90,27.61,6.45,
24.92,27.27,6.37,
25.88,26.77,6.58,
26.84,26.24,6.52,
27.71,25.59,6.41,
28.44,24.79,6.44,
29.02,23.88,6.44,
29.63,22.98,6.56,
30.31,22.12,6.61,
30.96,21.24,6.69,
31.70,20.43,6.64,
32.54,19.71,6.71,
33.20,19.13,6.64,
34.28,18.36,6.55,
35.46,17.78,6.64,
36.44,17.28,6.64,
37.44,16.84,6.49,
38.40,16.31,6.62,
39.26,15.64,6.45,
39.96,14.81,6.40,
40.52,13.89,6.54,
41.06,12.94,6.50,
41.51,11.95,6.51,
42.00,10.97,6.57,
42.39,9.95,6.60,
42.57,9.10,6.46,
42.61,8.24,6.34,
42.48,7.17,6.49,
42.17,6.13,6.57,
41.84,5.09,6.64,
41.37,4.10,6.44,
40.56,3.08,6.42,
39.73,2.39,6.49,
38.78,1.87,6.36,
37.76,1.50,6.65,
36.71,1.16,6.50,
35.63,0.96,6.42,
34.55,0.98,6.52,
33.47,1.18,6.52,
32.39,1.35,6.60,
31.29,1.38,6.53,
30.21,1.21,6.47,
29.40,0.92,6.43,
28.27,0.29,6.49,
27.31,-0.22,6.55,
26.29,-0.61,6.45,
25.23,-0.80,6.39,
24.16,-0.77,6.32,
23.12,-0.53,6.24,
22.15,-0.12,6.38,
21.24,0.46,6.47,
20.31,1.02,6.52,
19.38,1.60,6.49,
18.49,2.23,6.68,
17.53,2.78,6.55,
16.52,3.21,6.71,
15.72,3.60,6.71,
14.76,4.15,6.76,
13.57,4.77,6.66,
12.80,5.23,6.56,
12.01,5.63,6.52,
10.96,5.98,6.61,
9.87,6.16,6.74,
8.77,6.35,6.68,
7.69,6.60,6.66,
6.60,6.78,6.71,
5.51,7.00,6.62,
4.64,7.13,6.59,
3.32,7.33,6.55,
2.22,7.36,6.44,
1.15,7.19,6.45,
0.15,6.82,6.35,
-0.79,6.29,6.49,
-1.72,5.73,6.53,
-2.56,5.05,6.42,
-3.27,4.24,6.48,
-3.97,3.40,6.51,
-4.54,2.48,6.42,
-4.87,1.68,6.52,
-5.28,0.67,6.64,
-5.77,-0.31,6.58,
-6.17,-1.34,6.53,
-6.44,-2.41,6.53,
-6.80,-3.45,6.52,
-7.17,-4.25,6.54,
-7.62,-5.25,6.64,
-8.14,-6.23,6.68,
-8.61,-7.24,6.69,
-9.14,-8.22,6.65,
-9.63,-9.21,6.71,
-10.07,-9.98,6.70,
-10.59,-10.97,6.73,
-11.10,-11.95,6.70,
-11.45,-12.77,6.72,
-11.96,-13.75,6.71,
-12.61,-14.65,6.51,
-13.41,-15.38,6.38,
-14.33,-15.94,6.48,
-15.34,-16.35,6.54,
-16.36,-16.74,6.51,
-17.41,-17.03,6.60,
-18.46,-17.34,6.52,
-19.53,-17.52,6.52,
-20.62,-17.55,6.56,
-21.71,-17.63,6.56,
-22.80,-17.79,6.64,
-23.89,-17.94,6.59,
-24.95,-18.22,6.47,
-25.93,-18.69,6.50,
-26.80,-19.33,6.34,
-27.54,-20.11,6.51,
-28.28,-20.91,6.52,
-28.90,-21.81,6.51,
-29.32,-22.80,6.29,
-29.54,-23.84,6.39,
-29.56,-24.91,6.31,
-29.41,-25.98,6.47,
-29.23,-27.05,6.41,
-28.95,-28.10,6.63,
-28.72,-29.18,6.66,
-28.51,-30.26,6.65,
-28.41,-31.36,6.57,
-28.49,-32.40,-1.70,(null)
-0.00,0.30,1.46,
-0.00,0.58,2.02,
-0.01,1.04,2.62,
-0.06,1.49,2.77,
-0.06,1.97,3.11,
-0.11,2.52,3.58,
-0.11,3.15,4.09,
-0.16,3.86,4.59,
-0.18,4.66,5.07,
-0.10,5.53,5.58,
0.18,6.46,6.12,
0.66,7.38,6.06,
1.15,8.05,6.32,
1.77,8.93,6.54,
2.28,9.89,6.46,
2.62,10.90,6.20,
2.75,11.73,6.12,
2.90,12.96,6.09,
2.89,13.97,5.93,
2.68,14.95,5.87,
2.31,15.88,6.08,
1.99,16.84,6.11,
1.74,17.83,6.18,
1.39,18.80,6.12,
0.93,19.72,6.22,
0.55,20.69,6.22,
0.27,21.70,6.27,
-0.10,22.69,6.33,
-0.74,23.79,6.37,
-1.46,24.57,6.41,
-2.31,25.23,6.48,
-3.18,25.88,6.58,
-4.13,26.40,6.37,
-5.16,26.75,6.47,
-6.18,27.13,6.68,
-7.19,27.59,6.52,
-8.22,28.00,6.62,
-9.25,28.43,6.78,
-10.29,28.88,6.70,
-11.26,29.44,6.68,
-12.09,30.16,6.59,
-12.77,31.02,6.52,
-13.26,31.99,6.53,
-13.59,33.03,6.50,
-13.90,34.09,6.63,
-14.05,35.18,6.41,
-13.95,36.47,6.51,
-13.67,37.52,6.64,
-13.36,38.57,6.63,
-12.91,39.57,6.47,
-12.30,40.47,6.53,
-11.69,41.39,6.54,
-11.08,42.31,6.59,
-10.42,43.18,6.59,
-9.84,44.11,6.65,
-9.48,44.92,6.51,
-9.21,46.18,6.38,
-9.18,47.26,6.59,
-9.13,48.35,6.67,
-9.07,49.45,6.60,
-9.00,50.56,6.55,
-8.94,51.44,6.51,
-8.84,52.77,6.73,
-8.68,53.87,6.78,
-8.57,54.98,6.75,
-8.57,56.10,6.54,
-8.74,57.19,6.72,
-8.91,58.29,6.67,
-9.23,59.35,6.58,
-9.73,60.32,6.38,
-10.41,61.15,6.49,
-11.24,61.85,6.43,
-12.18,62.37,6.45,
-13.19,62.71,6.26,
-14.25,62.84,6.41,
-15.33,62.81,6.49,
-16.63,62.83,6.54,
-17.72,62.95,6.56,
-18.80,63.07,6.60,
-19.66,63.25,6.56,
-20.69,63.59,6.62,
-21.74,63.93,6.62,
-22.74,64.37,6.51,
-23.48,64.84,6.52,
-24.41,65.41,6.60,
-25.36,65.96,6.65,
-26.32,66.50,6.69,
-27.33,66.93,6.44,
-28.39,67.20,6.62,
-29.68,67.53,6.60,
-30.76,67.72,6.70,
-31.85,67.96,6.62,
-32.95,68.14,6.65,
-34.03,68.38,6.64,
-35.12,68.59,6.61,
-36.18,68.90,6.62,
-37.15,69.39,6.45,
-38.00,70.06,6.37,
-38.70,70.87,6.30,
-39.23,71.79,6.41,
-39.57,72.80,6.36,
-39.76,73.86,6.44,
-39.92,74.93,6.48,
-39.99,76.01,6.56,
-40.15,77.10,6.56,
-40.41,78.16,6.59,
-40.59,79.24,6.63,
-40.58,80.56,6.43,
-40.40,81.40,6.53,
-39.90,82.59,6.47,
-39.28,83.48,6.47,
-38.51,84.22,6.32,
-37.61,84.81,6.42,
-36.83,85.17,6.56,
-35.63,85.67,6.60,
-34.79,85.92,6.37,
-33.93,86.04,6.50,
-32.84,86.20,6.67,
-31.75,86.41,6.68,
-30.90,86.66,6.63,
-29.88,87.09,6.71,
-28.85,87.50,6.66,
-27.82,87.92,6.61,
-26.85,88.44,6.61,
-26.16,88.99,6.47,
-25.41,89.79,6.54,
-24.69,90.61,6.60,
-24.03,91.49,6.69,
-23.34,92.36,6.64,
-22.69,93.26,6.73,
-21.99,94.13,6.68,
-21.33,95.02,6.64,
-20.68,95.92,6.61,
-20.09,96.85,6.57,
-19.47,97.76,6.55,
-18.75,98.59,6.56,
-17.92,99.31,6.61,
-17.10,100.05,6.63,
-16.29,100.80,6.63,
-15.48,101.55,6.59,
-14.84,102.15,6.61,
-13.99,103.15,6.57,
-13.42,104.08,6.59,
-12.81,104.99,6.64,
-12.14,105.86,6.68,
-11.60,106.56,6.67,
-10.90,107.41,6.67,
-10.18,108.26,6.67,
-9.42,109.06,6.60,
-8.70,109.89,6.61,
-7.99,110.73,6.67,
-7.37,111.64,6.61,
-7.01,112.44,6.44,
-6.76,113.49,6.44,
-6.71,114.56,6.44,
-6.86,115.63,6.37,
-7.12,116.44,6.27,
-7.51,117.21,6.33,
-8.29,118.22,6.39,
-9.10,118.91,6.40,
-10.03,119.45,6.37,
-11.03,119.83,6.56,
-12.04,120.24,6.60,
-12.99,120.79,6.41,
-13.84,121.46,6.57,
-14.72,122.12,6.55,
-15.62,122.76,6.55,
-16.58,123.28,6.55,
-17.61,123.66,6.62,
-18.63,124.07,6.67,
-19.65,124.49,6.57,
-20.47,124.83,6.70,
-21.48,125.27,6.52,
-22.47,125.78,6.77,
-23.47,126.27,6.76,
-24.48,126.76,6.74,
-25.48,127.25,6.65,
-26.48,127.74,6.70,
-27.48,128.22,6.78,
-28.50,128.69,6.59,
-29.54,129.10,6.75,
-30.57,129.56,6.67,
-31.39,129.91,6.70,
-32.46,130.25,6.64,
-33.33,130.39,6.52,
-34.42,130.36,6.43,
-35.47,130.12,6.46,
-36.47,129.72,6.59,
-37.48,129.28,6.55,
-38.41,128.72,6.42,
-39.06,128.15,6.41,
-39.87,127.14,6.49,
-40.56,126.30,6.60,
-41.32,125.51,6.60,
-42.01,124.66,6.42,
-42.59,123.74,6.64,
-43.21,122.82,6.59,
-43.78,121.88,6.58,
-44.46,121.01,6.45,
-45.26,120.27,6.47,
-46.20,119.72,6.46,
-47.21,119.36,6.40,
-48.27,119.20,6.46,
-49.34,119.23,6.39,
-50.39,119.48,6.33,
-51.54,120.01,6.34,
-52.42,120.63,6.52,
-53.33,121.23,6.60,
-54.10,121.64,6.45,
-55.24,122.29,6.62,
-56.19,122.84,6.56,
-57.15,123.39,6.62,
-58.11,123.93,6.67,
-59.06,124.50,6.65,
-59.97,125.13,6.69,
-61.08,125.86,6.62,
-62.01,126.45,6.67,
-62.99,126.99,6.71,
-63.75,127.45,6.72,
-64.94,128.04,6.59,
-66.00,128.32,6.51,
-67.08,128.39,6.37,
-68.15,128.28,6.54,
-69.02,128.18,6.53,
-69.88,128.00,6.57,
-71.07,127.49,6.49,
-71.95,126.86,6.42,
-72.70,126.08,6.48,
-73.31,125.18,6.65,
-73.97,124.29,6.52,
-74.69,123.45,6.65,
-75.33,122.54,6.63,
-75.73,121.76,6.46,
-76.04,120.72,6.49,
-76.15,119.64,6.40,
