10.68,38.17,4.33,9.05,12.27,9.37,30.68
11.09,38.11,4.59,9.46,12.38,9.29,31.12
11.54,38.03,4.87,9.85,12.49,9.23,31.57
12.01,37.96,5.16,10.23,12.62,9.27,32.11
12.50,37.89,5.44,10.59,12.79,9.16,32.54
13.03,37.80,5.70,10.89,12.96,8.98,32.83
13.58,37.69,5.93,11.15,13.12,9.03,33.31
14.14,37.56,6.09,11.33,13.26,9.14,33.73
14.72,37.39,6.15,11.39,13.37,9.27,34.02
15.30,37.19,6.12,11.36,13.43,9.45,34.23
15.87,36.98,5.98,11.21,13.48,9.68,34.37
16.97,36.52,5.67,10.86,13.53,9.70,34.09
17.49,36.30,5.55,10.71,13.59,9.80,34.10
18.52,35.89,5.45,10.60,13.77,9.65,34.02
19.53,35.48,5.63,10.81,14.00,9.47,34.28
20.57,35.06,6.07,11.31,14.30,9.32,34.92
21.70,34.60,6.57,11.82,14.69,9.16,35.66
22.91,34.10,7.00,12.23,14.83,8.99,36.05
23.54,33.82,7.10,12.32,14.59,8.85,35.77
24.79,33.16,7.01,12.24,14.20,8.96,35.39
25.95,32.37,6.72,11.96,14.02,9.10,35.09
26.95,31.49,6.25,11.49,14.11,9.55,35.15
27.78,30.56,5.70,10.89,14.40,9.92,35.21
28.12,30.09,5.41,10.54,14.62,9.40,34.56
28.70,29.19,4.93,9.93,14.87,8.96,33.76
29.23,28.36,4.71,9.63,14.45,8.71,32.78
29.49,27.96,4.75,9.68,14.27,8.82,32.78
29.75,27.56,4.85,9.82,14.11,8.98,32.91
30.30,26.76,5.13,10.19,13.84,9.05,33.08
30.58,26.34,5.29,10.40,13.71,9.27,33.39
30.87,25.90,5.51,10.66,13.60,9.31,33.57
31.17,25.45,5.74,10.94,13.49,9.39,33.81
31.50,24.99,5.98,11.21,13.41,9.46,34.07
31.82,24.49,6.22,11.46,13.32,9.64,34.42
32.15,23.97,6.44,11.69,13.20,9.60,34.50
32.49,23.44,6.67,11.92,13.12,9.52,34.56
32.84,22.88,6.92,12.15,13.06,9.66,34.87
33.60,21.71,7.27,12.48,13.00,9.78,35.26
33.99,21.10,7.26,12.47,13.01,9.98,35.45
34.38,20.48,7.66,12.81,13.04,9.92,35.77
34.79,19.85,8.03,13.11,13.10,9.81,36.03
35.20,19.18,8.37,13.38,13.18,9.71,36.26
35.64,18.48,8.69,13.62,13.29,9.67,36.58
36.10,17.76,9.01,13.85,13.47,9.55,36.86
36.58,17.01,9.32,14.06,13.69,9.35,37.10
37.60,15.45,9.85,14.41,14.30,9.23,37.93
38.60,13.76,9.91,14.45,14.96,8.93,38.35
39.47,11.99,9.37,14.09,14.49,8.89,37.47
40.10,10.23,9.22,13.99,14.22,9.07,37.28
40.55,8.52,8.40,13.40,14.13,9.46,36.98
40.80,6.84,7.58,12.74,14.26,9.73,36.73
40.75,5.33,6.87,12.11,14.81,9.89,36.80
40.65,4.63,6.57,11.82,14.83,9.07,35.72
40.54,3.97,6.28,11.53,14.46,8.56,34.55
40.29,2.74,5.70,10.90,13.77,8.43,33.10
39.96,1.60,5.19,10.27,12.99,8.47,31.73
39.55,0.64,4.58,9.44,12.12,8.19,29.74
39.14,-0.14,4.09,8.66,11.28,7.58,27.53
38.91,-0.49,3.96,8.44,10.82,7.25,26.51
38.67,-0.79,3.75,8.06,10.35,6.67,25.08
38.21,-1.38,3.11,6.76,9.47,6.22,22.45
37.99,-1.61,3.15,6.85,9.05,6.44,22.34
37.77,-1.84,3.21,6.98,8.64,5.92,21.54
37.54,-2.06,3.22,7.01,8.20,5.90,21.10
37.03,-2.49,2.96,6.39,7.23,5.56,19.18
36.79,-2.68,2.54,5.27,6.78,5.35,17.39
36.59,-2.83,2.54,5.29,6.40,5.27,16.97
36.40,-3.00,2.51,5.19,6.05,5.19,16.43
36.22,-3.16,2.46,5.04,5.71,5.56,16.30
36.03,-3.32,2.38,4.78,5.36,5.66,15.81
35.85,-3.49,2.27,4.41,5.04,5.56,15.01
35.57,-3.76,1.75,2.35,4.54,5.80,12.68
35.31,-3.99,1.97,3.32,4.06,6.02,13.40
35.01,-4.25,2.52,5.23,3.53,5.75,14.51
34.62,-4.58,3.11,6.77,2.85,5.83,15.45
34.15,-5.00,3.72,8.01,2.02,5.84,15.88
33.58,-5.49,4.33,9.05,1.06,5.93,16.04
32.93,-6.06,4.93,9.94,-0.04,6.03,15.93
32.18,-6.71,5.53,10.69,-1.26,6.15,15.58
31.77,-7.07,5.84,11.05,-1.91,6.28,15.42
30.89,-7.85,6.39,11.64,-3.26,6.36,14.73
30.43,-8.28,6.59,11.84,-3.93,6.58,14.49
29.95,-8.73,6.73,11.98,-4.60,6.88,14.25
0,0,0,0,0,0,0
-22.32,25.22,2.02,3.52,0.35,10.00,13.87
-22.20,25.36,2.44,4.98,0.41,9.15,14.53
-21.86,25.72,3.21,6.98,0.52,9.12,16.62
-21.64,25.94,3.59,7.77,0.57,9.29,17.62
-21.40,26.18,3.95,8.42,0.64,9.54,18.60
-21.15,26.46,4.30,9.02,0.75,9.38,19.15
-20.87,26.77,4.66,9.55,0.89,9.07,19.51
-20.57,27.11,5.00,10.02,1.05,9.02,20.09
-20.24,27.47,5.34,10.46,1.25,8.96,20.66
-19.89,27.85,5.64,10.82,1.45,8.79,21.06
-19.08,28.64,6.16,11.40,1.83,8.83,22.06
-18.12,29.42,6.28,11.53,2.10,8.94,22.57
-17.06,30.08,6.02,11.25,2.17,9.26,22.68
-15.98,30.60,5.56,10.73,2.04,9.75,22.51
-15.45,30.79,5.34,10.47,1.90,9.78,22.15
-14.43,31.12,4.96,9.97,1.60,9.37,20.94
-13.45,31.32,4.97,9.98,1.17,9.26,20.41
-12.97,31.41,5.09,10.14,0.97,8.84,19.95
-11.97,31.65,5.33,10.44,0.68,8.86,19.99
-10.95,31.96,5.44,10.58,0.58,9.29,20.44
-9.91,32.26,5.58,10.75,0.50,9.81,21.06
-8.83,32.57,6.01,11.24,0.49,9.90,21.63
-7.67,32.90,6.50,11.75,0.57,9.92,22.24
-6.41,33.26,7.02,12.25,0.75,9.72,22.71
-5.07,33.65,7.14,12.36,1.05,9.50,22.91
-4.39,33.84,7.53,12.70,1.25,9.26,23.22
-2.93,34.27,8.27,13.30,1.79,9.14,24.23
-2.16,34.52,8.62,13.57,2.18,8.85,24.60
-0.51,35.05,9.24,14.01,3.10,8.55,25.66
-0.51,35.05,9.24,14.01,3.10,8.32,25.43
1.25,35.53,9.31,14.06,4.10,10.00,28.15
2.15,35.75,9.31,14.05,4.62,8.27,26.94
3.97,36.12,8.97,13.82,5.68,8.19,27.69
5.74,36.34,8.32,13.34,6.59,8.31,28.24
6.59,36.37,7.97,13.06,6.93,8.39,28.39
8.17,36.28,7.21,12.42,7.37,8.76,28.55
8.89,36.15,6.86,12.10,7.46,9.08,28.63
10.20,35.82,6.26,11.51,7.49,9.60,28.60
11.39,35.46,5.71,10.90,7.49,9.79,28.18
12.44,35.04,5.11,10.17,7.36,10.00,27.53
12.90,34.80,4.85,9.82,7.23,9.75,26.80
13.33,34.56,4.65,9.54,7.09,9.30,25.92
13.74,34.34,4.50,9.32,6.97,9.23,25.53
14.55,33.92,4.50,9.32,6.82,9.44,25.58
14.94,33.72,4.64,9.52,6.76,9.61,25.89
15.77,33.29,4.92,9.91,6.67,9.68,26.26
16.19,33.05,4.95,9.95,6.60,9.78,26.33
16.61,32.79,4.90,9.89,6.51,9.64,26.04
17.03,32.53,4.76,9.70,6.43,9.51,25.64
17.85,32.06,4.73,9.65,6.39,9.77,25.81
18.26,31.82,4.81,9.76,6.38,9.92,26.06
18.67,31.59,4.95,9.96,6.39,9.99,26.34
19.53,31.10,5.20,10.29,6.45,9.90,26.64
19.97,30.82,5.26,10.36,6.46,9.76,26.59
20.43,30.55,5.27,10.38,6.50,9.89,26.77
20.88,30.27,5.33,10.45,6.55,9.71,26.72
21.80,29.70,5.67,10.85,6.68,9.58,27.11
22.27,29.40,5.89,11.11,6.77,9.68,27.56
22.76,29.09,6.11,11.35,6.88,9.50,27.73
23.28,28.78,6.32,11.57,7.03,9.42,28.02
24.37,28.12,6.76,12.00,7.42,9.24,28.66
24.95,27.79,6.99,12.23,7.70,9.03,28.96
25.55,27.45,7.25,12.45,8.00,8.73,29.19
26.81,26.72,7.52,12.69,8.70,8.67,30.06
28.06,25.91,7.48,12.66,9.39,8.51,30.56
28.66,25.48,7.38,12.57,9.69,8.55,30.81
29.24,25.01,7.18,12.40,9.94,8.77,31.11
30.26,24.00,6.77,12.01,10.24,8.98,31.23
30.70,23.47,6.56,11.81,10.28,9.30,31.39
31.09,22.93,6.32,11.57,10.25,9.79,31.62
31.74,21.84,5.78,10.98,10.05,9.95,30.98
31.99,21.31,5.53,10.69,9.87,9.63,30.19
32.22,20.79,5.28,10.38,9.69,9.20,29.28
32.59,19.78,4.92,9.92,9.25,9.13,28.30
32.72,19.30,4.93,9.94,8.99,8.88,27.80
32.85,18.82,4.80,9.75,8.72,8.50,26.97
33.08,17.92,4.67,9.57,8.25,8.48,26.29
33.15,17.47,4.89,9.88,7.94,8.60,26.42
33.27,16.50,5.15,10.22,7.27,8.09,25.58
33.35,15.46,5.60,10.77,6.51,8.05,25.34
33.39,14.91,5.88,11.10,6.14,7.96,25.20
33.44,14.34,6.04,11.28,5.77,8.06,25.11
33.49,13.74,6.25,11.49,5.41,8.17,25.07
33.61,12.52,6.51,11.76,4.74,8.27,24.77
33.73,11.22,7.31,12.51,4.09,8.52,25.12
33.79,10.51,7.69,12.83,3.78,8.66,25.28
33.93,8.97,8.41,13.41,3.20,8.79,25.40
34.09,7.29,9.10,13.91,2.71,9.04,25.66
34.25,5.47,9.75,14.35,2.37,9.31,26.03
34.43,3.52,10.37,14.74,2.22,9.61,26.56
34.52,2.50,10.67,14.92,2.22,9.94,27.08
34.62,1.45,10.95,15.08,2.29,9.90,27.27
34.71,0.37,11.21,15.22,2.42,9.72,27.36
34.78,-0.73,11.46,15.36,2.57,9.59,27.52
34.93,-3.02,11.95,15.63,3.11,9.50,28.24
35.02,-4.20,12.20,15.76,3.55,9.14,28.44
35.22,-6.64,12.64,15.98,4.68,8.85,29.51
35.37,-9.15,12.74,16.03,6.06,8.46,30.56
35.40,-10.41,12.79,16.05,6.79,8.22,31.06
35.38,-11.69,12.74,16.03,7.52,8.23,31.78
35.31,-12.96,12.66,15.99,8.23,8.25,32.47
34.80,-16.68,11.83,15.56,10.19,8.23,33.98
34.12,-18.94,11.07,15.15,11.04,8.34,34.53
33.69,-19.97,10.68,14.92,11.33,8.78,35.04
33.21,-20.95,10.28,14.68,11.53,9.18,35.39
31.56,-23.46,9.09,13.90,11.65,9.38,34.93
30.95,-24.16,8.69,13.62,11.53,9.67,34.82
30.33,-24.79,8.32,13.34,11.34,9.70,34.38
29.71,-25.36,7.94,13.04,11.12,9.45,33.61
29.08,-25.87,7.60,12.76,10.85,9.30,32.90
27.31,-27.22,6.60,11.85,10.12,9.11,31.08
26.78,-27.63,6.30,11.55,9.96,9.22,30.74
26.27,-28.02,6.07,11.31,9.83,9.36,30.50
25.31,-28.77,5.87,11.08,9.63,9.45,30.17
24.38,-29.49,5.96,11.19,9.52,9.63,30.34
22.94,-30.60,6.57,11.82,9.49,9.81,31.12
22.42,-31.00,6.80,12.05,9.52,9.91,31.48
21.34,-31.83,7.30,12.50,9.65,9.82,31.97
20.20,-32.72,7.46,12.64,9.90,9.61,32.16
19.61,-33.16,7.83,12.95,10.05,9.40,32.40
18.98,-33.61,8.20,13.25,10.20,9.37,32.81
17.65,-34.57,8.90,13.77,10.64,9.40,33.81
16.24,-35.67,9.57,14.23,11.38,9.10,34.71
14.72,-36.83,10.14,14.60,12.32,8.68,35.60
13.07,-38.00,10.08,14.56,13.36,8.44,36.35
11.34,-39.02,9.57,14.23,14.27,8.38,36.87
9.61,-39.80,8.92,13.79,14.88,8.55,37.21
8.75,-40.09,8.57,13.53,14.94,8.94,37.42
7.09,-40.48,7.94,13.04,14.80,9.37,37.22
5.53,-40.75,7.33,12.53,14.75,9.65,36.93
4.07,-40.87,6.66,11.91,14.86,9.80,36.57
2.74,-40.81,5.98,11.20,14.79,9.88,35.88
2.14,-40.72,5.68,10.87,14.55,9.35,34.77
1.56,-40.62,5.40,10.54,14.30,8.90,33.75
0.49,-40.44,4.94,9.94,13.89,8.81,32.64
-0.48,-40.29,4.71,9.62,13.59,8.98,32.20
-1.42,-40.15,4.87,9.85,13.35,9.20,32.40
-2.39,-40.00,5.25,10.35,13.15,9.33,32.83
-3.43,-39.84,5.73,10.93,12.98,9.47,33.39
-4.56,-39.67,6.24,11.49,12.87,9.63,33.98
-5.80,-39.48,6.78,12.02,12.81,9.79,34.62
-7.13,-39.28,6.95,12.18,12.84,9.97,34.99
-8.52,-39.07,7.64,12.79,12.97,9.84,35.60
-10.03,-38.84,8.37,13.38,13.23,9.64,36.24
-11.69,-38.59,9.07,13.89,13.64,9.42,36.94
-12.58,-38.45,9.40,14.12,13.91,9.18,37.21
-13.49,-38.31,9.73,14.33,14.24,9.05,37.62
-14.44,-38.16,10.03,14.52,14.60,8.93,38.05
-17.44,-37.60,10.83,15.01,14.10,8.85,37.96
-18.50,-37.40,10.86,15.03,13.56,8.56,37.15
-20.62,-36.94,10.64,14.90,12.40,8.48,35.77
-21.66,-36.70,10.42,14.77,11.77,8.30,34.84
-23.67,-36.17,9.85,14.41,10.55,8.15,33.11
-24.62,-35.87,9.54,14.21,10.00,8.24,32.44
-26.41,-35.24,8.88,13.75,8.93,8.33,31.02
-27.26,-34.92,8.53,13.50,8.40,8.25,30.14
-28.83,-34.28,7.80,12.93,7.43,8.18,28.54
-29.54,-33.93,7.47,12.65,7.02,8.33,28.00
-31.45,-32.87,6.43,11.68,6.03,8.49,26.19
-31.98,-32.49,6.08,11.31,5.81,8.54,25.67
-32.91,-31.71,5.40,10.54,5.60,9.03,25.17
-33.64,-30.92,4.79,9.74,5.61,9.51,24.86
-34.22,-30.16,4.24,8.92,5.78,9.88,24.57
-34.46,-29.79,3.99,8.51,5.89,9.55,23.94
-34.91,-29.13,3.58,7.76,6.07,9.34,23.17
-35.11,-28.83,3.49,7.57,6.15,9.39,23.11
-35.31,-28.54,3.50,7.59,6.20,9.41,23.21
-35.71,-27.96,3.77,8.11,6.30,9.58,23.99
-36.34,-26.97,4.47,9.28,6.49,9.59,25.35
-36.84,-26.22,5.01,10.03,6.56,9.67,26.27
-37.11,-25.81,5.29,10.39,6.59,9.81,26.79
-37.40,-25.38,5.54,10.71,6.61,9.88,27.19
-38.01,-24.45,6.05,11.28,6.62,9.94,27.84
-38.97,-22.87,6.54,11.79,6.63,9.97,28.38
-39.31,-22.32,6.72,11.97,6.59,9.89,28.45
-39.66,-21.75,6.92,12.15,6.53,9.78,28.46
-40.03,-21.18,7.14,12.35,6.42,9.69,28.47
-40.80,-19.97,7.55,12.72,6.15,9.52,28.38
-41.60,-18.69,7.78,12.91,5.78,9.36,28.05
-42.37,-17.33,8.27,13.30,5.46,9.21,27.97
-43.04,-15.82,8.27,13.30,5.29,9.30,27.89
-43.31,-15.04,8.16,13.21,5.31,9.60,28.12
-43.69,-13.45,7.91,13.02,5.57,9.98,28.57
-43.85,-11.88,7.79,12.92,6.13,9.63,28.68
-43.86,-11.10,7.62,12.77,6.52,9.08,28.37
-43.79,-9.59,6.97,12.20,7.34,8.61,28.15
-43.72,-8.20,6.36,11.61,8.03,8.51,28.15
-43.67,-6.93,5.93,11.16,8.57,8.66,28.39
-43.62,-5.74,5.87,11.08,9.01,8.85,28.94
-43.56,-4.56,5.98,11.20,9.40,9.02,29.62
-43.51,-3.96,5.95,11.18,9.62,9.12,29.92
-43.44,-3.36,5.85,11.06,9.87,8.96,29.89
-43.21,-2.22,5.50,10.66,10.47,10.00,31.13
-42.92,-1.16,5.04,10.08,11.13,8.58,29.78
-42.75,-0.67,4.81,9.77,11.49,8.34,29.59
-42.35,0.21,4.30,9.00,12.30,7.96,29.26
-41.92,0.95,3.79,8.15,13.14,7.49,28.78
-41.69,1.27,3.59,7.78,13.57,6.95,28.30
-41.48,1.57,3.45,7.48,13.98,6.71,28.17
-41.10,2.15,3.39,7.37,14.69,6.68,28.74
-40.92,2.43,3.51,7.60,14.98,6.93,29.51
-40.54,3.03,3.90,8.35,14.30,7.11,29.77
-40.34,3.35,4.14,8.76,13.95,7.20,29.91
-40.12,3.70,4.40,9.16,13.58,7.25,30.00
-39.89,4.06,4.65,9.53,13.19,7.30,30.03
-39.42,4.86,5.11,10.16,12.44,7.36,29.96
-39.19,5.31,5.36,10.48,12.09,7.67,30.24
-38.68,6.26,5.88,11.09,11.37,8.03,30.49
-38.40,6.77,6.16,11.40,10.99,8.11,30.49
-38.11,7.30,6.44,11.69,10.61,8.13,30.43
-37.49,8.44,6.55,11.80,9.87,8.22,29.89
-36.88,9.62,7.12,12.34,9.22,8.43,29.99
-36.20,10.85,7.77,12.90,8.59,8.69,30.18
-35.49,12.24,8.50,13.47,8.08,8.82,30.36
-35.10,12.98,8.85,13.73,7.85,9.17,30.75
-34.70,13.75,9.19,13.98,7.65,9.28,30.90
-33.85,15.40,9.84,14.41,7.38,9.41,31.19
-33.43,16.27,10.16,14.61,7.36,9.72,31.69
-33.00,17.18,10.46,14.79,7.40,9.98,32.17
-32.54,18.10,10.77,14.98,7.48,9.81,32.26
-32.08,19.06,11.07,15.15,7.63,9.69,32.47
-31.09,21.04,11.63,15.46,8.08,9.53,33.07
-30.58,22.08,11.71,15.50,8.44,9.24,33.17
-30.08,23.13,11.76,15.53,8.89,9.03,33.45
-29.58,24.18,11.79,15.55,9.42,8.78,33.75
-28.54,26.33,12.35,15.83,10.66,8.60,35.09
-27.36,28.50,12.65,15.98,12.01,8.32,36.32
-26.70,29.57,12.63,15.98,12.67,8.24,36.89
-25.20,31.60,12.40,15.86,13.84,8.39,38.09
-23.52,33.41,12.12,15.72,14.72,8.49,38.92
-22.62,34.22,12.07,15.69,14.96,8.81,39.46
-21.67,34.97,11.79,15.54,14.72,9.16,39.43
-20.70,35.66,11.53,15.40,14.54,9.35,39.29
-18.77,36.91,11.04,15.13,14.19,9.47,38.79
-17.83,37.51,10.81,15.00,13.93,9.40,38.33
-16.91,38.10,10.58,14.87,13.62,9.26,37.75
-15.12,39.22,10.13,14.59,12.94,9.11,36.64
-13.34,40.19,9.94,14.47,12.31,8.93,35.71
-11.53,40.96,9.13,13.93,11.90,8.97,34.81
-10.64,41.24,8.72,13.64,11.82,9.28,34.73
-8.95,41.62,7.95,13.05,11.86,9.67,34.58
-6.64,41.80,6.86,12.10,12.35,9.95,34.40
-5.94,41.76,6.52,11.77,12.63,9.54,33.95
-5.28,41.69,6.22,11.47,12.96,8.90,33.32
-4.65,41.60,5.91,11.13,13.29,8.64,33.06
-4.06,41.48,5.69,10.88,13.64,8.53,33.05
-2.95,41.24,5.49,10.65,14.30,8.33,33.28
-2.41,41.14,5.50,10.65,14.58,8.39,33.62
-1.87,41.03,5.55,10.72,14.85,8.55,34.12
-1.33,40.94,5.64,10.82,14.92,8.63,34.38
-0.78,40.84,5.77,10.98,14.69,8.81,34.47
0.94,40.51,6.21,11.45,14.03,8.85,34.34
1.54,40.38,6.41,11.66,13.82,9.04,34.52
2.15,40.25,6.63,11.88,13.62,9.13,34.63
3.45,39.98,7.10,12.32,13.27,10.00,35.59
4.14,39.84,7.35,12.55,13.11,9.33,34.99
4.85,39.70,7.34,12.54,12.98,9.43,34.95
6.29,39.40,7.89,13.00,12.80,9.53,35.33
7.04,39.24,8.26,13.29,12.74,9.74,35.78
8.67,38.91,8.96,13.82,12.73,9.85,36.39
9.53,38.73,9.30,14.05,12.77,9.91,36.73
10.43,38.55,9.63,14.27,12.87,9.78,36.92
11.36,38.36,9.96,14.48,13.00,9.65,37.13
13.31,37.95,10.58,14.86,13.44,9.51,37.82
14.34,37.74,10.88,15.04,13.75,9.23,38.02
16.47,37.29,11.37,15.32,14.54,8.93,38.79
17.57,37.04,11.35,15.30,14.99,8.82,39.12
18.67,36.76,11.20,15.22,14.55,8.76,38.53
20.80,36.07,10.64,14.90,13.72,8.76,37.38
21.79,35.67,10.31,14.70,13.40,8.78,36.89
22.73,35.22,9.95,14.48,13.17,9.08,36.73
23.61,34.72,9.59,14.24,13.02,9.28,36.54
24.43,34.19,9.21,13.98,12.95,9.50,36.44
25.18,33.63,8.82,13.71,12.97,9.74,36.43
25.86,33.05,8.44,13.43,13.07,9.99,36.49
26.47,32.45,8.05,13.13,13.24,9.75,36.12
27.02,31.84,7.70,12.85,13.48,9.48,35.81
27.52,31.23,7.36,12.55,13.75,9.21,35.52
27.96,30.62,7.10,12.32,14.07,9.06,35.45
28.36,30.03,6.90,12.14,14.39,8.84,35.37
28.76,29.45,6.76,12.01,14.68,8.76,35.45
29.15,28.89,6.66,11.91,14.92,8.83,35.67
29.53,28.34,6.58,11.83,14.87,9.04,35.74
30.30,27.27,6.44,11.69,14.54,9.13,35.36
31.05,26.23,6.49,11.74,14.29,9.38,35.41
32.21,24.62,7.00,12.23,14.08,9.64,35.94
32.21,24.62,7.00,12.23,14.08,9.82,36.13
33.02,23.48,7.43,12.62,14.04,10.00,36.66
33.44,22.88,7.61,12.77,14.04,9.98,36.78
34.31,21.63,7.86,12.97,14.12,9.84,36.94
35.22,20.34,8.59,13.55,14.34,9.72,37.61
36.21,18.92,9.29,14.04,14.71,9.38,38.13
36.73,18.18,9.62,14.26,14.97,9.26,38.49
37.28,17.40,9.94,14.47,14.71,9.13,38.31
37.85,16.61,10.26,14.67,14.33,8.95,37.94
39.05,14.93,10.77,14.98,13.39,8.80,37.18
40.22,13.14,10.61,14.88,12.37,8.55,35.80
41.25,11.29,10.29,14.69,11.46,8.47,34.62
42.08,9.46,9.79,14.37,10.73,8.62,33.73
42.72,7.60,8.94,13.80,10.22,8.83,32.85
42.93,6.70,8.54,13.51,10.10,9.12,32.72
43.03,5.83,8.15,13.21,10.14,9.57,32.92
43.05,4.21,7.38,12.57,10.50,9.90,32.97
42.86,2.75,6.64,11.89,11.10,9.48,32.47
42.54,1.40,6.14,11.38,11.88,8.91,32.17
42.36,0.79,5.85,11.06,12.26,8.46,31.78
42.02,-0.30,5.48,10.63,12.97,8.29,31.89
41.78,-0.77,5.23,10.33,13.42,8.27,32.02
41.31,-1.71,4.82,9.78,14.32,7.51,31.60
40.86,-2.56,4.41,9.18,14.89,7.54,31.60
40.47,-3.35,4.25,8.94,14.22,7.62,30.77
40.09,-4.12,4.47,9.28,13.59,7.82,30.69
39.89,-4.51,4.66,9.55,13.29,7.93,30.77
39.46,-5.34,5.01,10.04,12.65,7.99,30.67
38.98,-6.22,5.22,10.31,11.95,8.07,30.33
38.74,-6.68,5.35,10.47,11.62,8.03,30.13
38.23,-7.63,5.72,10.91,10.97,8.18,30.06
37.69,-8.64,6.17,11.41,10.35,8.33,30.08
37.11,-9.74,6.67,11.92,9.74,8.49,30.15
36.48,-10.92,7.11,12.33,9.17,8.67,30.16
36.15,-11.54,7.03,12.26,8.90,8.87,30.02
35.83,-12.18,7.28,12.48,8.69,8.97,30.14
35.24,-13.52,7.98,13.07,8.48,9.21,30.77
34.67,-15.00,8.49,13.47,8.54,9.70,31.72
34.36,-15.78,8.72,13.64,8.62,9.78,32.03
33.72,-17.41,9.18,13.97,8.91,9.67,32.55
33.06,-19.12,9.37,14.10,9.38,9.40,32.88
32.72,-20.00,9.29,14.04,9.69,9.12,32.86
32.05,-21.73,9.27,14.03,10.44,8.84,33.31
31.36,-23.46,9.35,14.08,11.33,8.71,34.12
30.72,-25.21,9.49,14.17,12.49,8.48,35.14
30.39,-26.10,9.45,14.15,13.12,8.06,35.33
30.04,-26.98,9.32,14.06,13.75,7.99,35.81
28.98,-29.53,8.62,13.57,14.26,7.98,35.81
28.60,-30.32,8.31,13.34,13.64,7.71,34.69
27.34,-32.40,7.28,12.49,12.22,7.89,32.59
26.88,-32.98,6.94,12.17,11.91,8.14,32.22
25.93,-33.99,6.27,11.52,11.50,8.77,31.78
24.99,-34.80,5.60,10.78,11.31,9.05,31.14
24.06,-35.42,4.95,9.96,11.35,9.48,30.79
23.62,-35.67,4.65,9.54,11.44,9.96,30.95
23.19,-35.88,4.41,9.18,11.56,9.55,30.28
22.02,-36.44,4.05,8.60,11.86,9.31,29.76
21.66,-36.62,4.12,8.72,11.91,9.43,30.06
20.92,-37.00,4.44,9.23,12.00,9.63,30.86
20.52,-37.19,4.57,9.43,12.05,9.75,31.23
20.11,-37.37,4.66,9.55,12.12,9.70,31.37
18.80,-37.92,5.06,10.10,12.35,9.60,32.05
18.35,-38.12,5.26,10.36,12.39,9.63,32.39
17.38,-38.54,5.74,10.94,12.45,9.85,33.24
16.32,-39.00,6.25,11.50,12.44,9.93,33.87
15.18,-39.50,6.78,12.03,12.37,9.83,34.23
14.57,-39.77,6.96,12.19,12.30,9.75,34.24
13.93,-40.03,6.94,12.18,12.23,9.66,34.06
12.65,-40.58,7.63,12.78,11.98,9.65,34.41
11.96,-40.87,8.00,13.09,11.82,9.40,34.32
11.24,-41.18,8.35,13.37,11.63,9.35,34.34
9.68,-41.79,8.87,13.75,11.20,9.16,34.10
8.85,-42.08,8.95,13.81,11.00,9.21,34.02
8.00,-42.34,8.92,13.78,10.83,9.28,33.90
7.13,-42.55,8.83,13.72,10.72,9.41,33.85
6.25,-42.70,8.82,13.71,10.69,9.59,34.00
5.38,-42.81,8.55,13.51,10.70,9.84,34.05
4.51,-42.88,8.17,13.23,10.77,9.98,33.98
2.89,-42.94,7.49,12.66,10.93,9.83,33.43
2.13,-42.96,7.21,12.42,10.98,9.82,33.21
1.39,-42.98,7.00,12.23,10.99,9.89,33.11
0.69,-42.99,6.89,12.13,11.00,9.99,33.12
-0.01,-43.02,6.89,12.13,10.97,10.00,33.09
-0.70,-43.04,6.97,12.20,10.91,9.81,32.92
-2.09,-43.07,7.15,12.36,10.76,9.72,32.85
-3.52,-43.06,7.21,12.42,10.59,9.59,32.60
-4.24,-43.06,7.27,12.47,10.46,9.58,32.51
-4.97,-43.06,7.37,12.56,10.31,9.45,32.33
-6.44,-43.01,7.57,12.74,10.01,9.35,32.10
-7.95,-42.86,7.44,12.62,9.81,9.32,31.75
-8.68,-42.73,7.24,12.44,9.79,9.53,31.77
-9.39,-42.55,7.04,12.27,9.85,9.87,31.98
-10.74,-42.15,6.68,11.93,10.00,9.85,31.78
-12.65,-41.59,6.58,11.83,10.05,9.77,31.66
-13.28,-41.41,6.71,11.95,10.03,9.94,31.92
-13.92,-41.22,6.87,12.11,9.98,9.85,31.94
-14.58,-41.04,7.05,12.28,9.89,9.76,31.93
-16.66,-40.51,7.65,12.81,9.38,9.42,31.61
-17.40,-40.33,7.65,12.80,9.16,9.19,31.15
-18.89,-39.93,8.22,13.27,8.65,9.10,31.01
-19.67,-39.70,8.47,13.45,8.38,8.94,30.78
-21.26,-39.13,8.59,13.54,7.93,9.01,30.48
-22.05,-38.78,8.49,13.47,7.77,9.12,30.36
-23.53,-37.97,8.31,13.34,7.67,9.44,30.44
-24.93,-37.08,8.20,13.24,7.64,9.68,30.57
-25.60,-36.59,7.98,13.08,7.68,9.95,30.71
-26.23,-36.08,7.59,12.75,7.79,9.89,30.43
-26.80,-35.56,7.21,12.42,7.95,9.69,30.06
-27.77,-34.50,6.56,11.81,8.43,9.43,29.67
-28.20,-33.99,6.30,11.55,8.67,9.14,29.35
-28.62,-33.51,6.11,11.35,8.86,9.02,29.24
-29.48,-32.62,6.02,11.26,9.06,9.16,29.47
-30.39,-31.82,6.29,11.54,9.01,9.63,30.17
-31.33,-30.96,6.70,11.95,8.91,9.80,30.66
-32.32,-30.05,7.17,12.39,8.73,9.70,30.82
